0 1 2
9965 71 72
9965 71 15
9965 71 73
9965 71 5
9966 38 44
9967 84 3
9968 84 4
9969 50 70
9970 65 95
9971 20 63
9972 63 20
9973 42 22
9974 32 14
9974 32 24
9974 32 9
9974 32 26
9975 65 47
9976 63 62
9977 95 65
9978 47 65
9979 70 50
9980 4 70
9981 121 106
9982 81 56
9982 81 15
9983 89 75
9983 89 56
9983 89 88
9983 89 69
9983 89 84
9984 84 89
9985 77 14
9986 77 14
9987 63 3
9988 75 89
9989 70 4
9990 3 63
9991 70 4
9992 76 69
9993 67 66
9994 3 52
9994 3 63
9995 52 3
9996 77 14
9997 14 77
9998 15 81
9999 76 13
9999 76 75
10000 4 70
10001 15 17
10002 32 26
10003 11 5
10004 84 69
10005 50 52
10005 50 48
10006 50 70
10007 52 50
10008 70 50
10009 48 50
10010 52 50
10011 4 53
10012 15 5
10013 5 15
10014 26 32
10015 76 53
10016 84 4
10016 84 86
10016 84 69
10016 84 13
10016 84 35
10017 4 106
10018 5 11
10019 26 38
10020 38 1
10021 50 48
10022 26 32
10023 43 15
10024 63 3
10025 53 4
10026 69 21
10027 69 68
10027 69 89
10028 88 15
10028 88 61
10028 88 96
10028 88 12
10029 15 43
10030 53 76
10030 53 50
10031 9 66
10032 66 9
10033 14 13
10034 42 22
10035 13 14
10036 13 14
10037 14 13
10038 66 67
10039 14 13
10040 13 14
10041 42 22
10042 13 14
10043 26 32
10044 14 13
10045 43 42
10046 3 13
10046 3 8
10046 3 18
10046 3 52
10046 3 35
10046 3 20
10047 13 3
10048 52 3
10049 2 22
10049 2 59
10049 2 42
10049 2 83
10049 2 33
10049 2 95
10049 2 58
10049 2 94
10049 43 42
10049 43 45
10049 43 79
10050 43 79
10051 14 13
10052 59 2
10053 13 14
10054 13 14
10055 14 13
10056 45 43
10057 44 84
10057 44 76
10057 44 67
10057 44 89
10057 44 88
10057 44 86
10057 44 69
10057 44 91
10057 86 44
10058 14 13
10059 103 52
10059 103 26
10059 103 105
10060 79 43
10061 105 103
10062 52 103
10063 85 3
10064 95 2
10065 84 76
10066 77 14
10067 53 84
10068 74 117
10068 74 5
10069 32 66
10069 32 26
10070 13 14
10071 13 14
10072 44 38
10073 14 13
10074 14 13
10075 71 32
10076 8 3
10077 77 66
10078 20 3
10079 89 84
10079 89 69
10080 84 89
10081 6 106
10082 18 3
10083 13 14
10084 13 14
10085 24 7
10086 44 14
10087 7 24
10088 14 44
10089 15 117
10090 66 9
10090 66 77
10091 48 85
10092 14 77
10093 14 13
10094 77 14
10094 14 13
10095 13 14
10096 13 14
10097 106 117
10097 106 73
10098 48 85
10099 14 13
10100 48 85
10101 77 14
10102 14 13
10103 13 14
10104 13 14
10105 14 13
10106 71 32
10107 71 12
10108 48 50
10109 77 66
10110 115 67
10111 22 44
10112 115 67
10112 115 64
10113 67 80
10114 8 3
10115 3 8
10116 42 43
10117 58 2
10118 1 38
10119 3 8
10120 42 43
10121 58 23
10121 58 33
10121 58 83
10121 58 29
10121 58 95
10122 95 58
10123 23 58
10124 42 2
10125 23 34
10125 23 39
10125 23 46
10125 23 94
10125 23 45
10125 23 86
10125 23 80
10125 23 112
10125 23 21
10125 23 151
10125 23 32
10125 23 18
10125 23 56
10125 23 50
10126 39 23
10127 20 3
10128 3 20
10129 42 9
10129 42 14
10130 32 23
10131 84 50
10132 21 23
10133 35 3
10134 77 17
10135 47 68
10136 21 43
10136 21 75
10136 21 7
10136 21 89
10136 21 10
10137 7 21
10138 21 94
10139 89 21
10140 80 66
10141 22 6
10142 10 21
10143 29 58
10144 33 2
10145 33 58
10146 75 21
10147 45 23
10148 77 66
10149 14 31
10150 31 14
10151 31 25
10152 38 44
10152 38 104
10153 25 31
10154 66 80
10155 68 47
10156 66 67
10157 18 3
10158 3 18
10158 18 23
10159 34 24
10160 34 23
10161 24 34
10162 46 23
10163 76 50
10164 50 76
10165 26 103
10166 8 3
10167 69 76
10168 76 50
10169 53 70
10170 5 74
10171 67 115
10172 67 64
10173 67 115
10174 15 43
10175 47 65
10176 50 70
10177 53 70
10178 104 80
10179 69 84
10180 104 65
10181 15 12
10182 50 52
10183 12 15
10184 43 15
10185 69 84
10186 9 67
10186 9 66
10187 67 9
10188 69 68
10189 69 84
10190 66 9
10191 66 67
10192 84 86
10193 84 86
10194 84 86
10195 84 86
10196 84 86
10197 84 86
10198 84 86
10199 84 86
10200 84 86
10201 67 66
10202 6 22
10203 96 15
10203 96 61
10203 96 12
10204 101 93
10204 101 57
10204 101 82
10204 101 6
10204 101 19
10205 70 50
10206 75 50
10207 14 13
10208 93 101
10209 13 14
10210 13 14
10211 14 13
10212 14 13
10213 13 14
10214 39 29
10215 39 23
10216 62 63
10217 27 81
10218 61 54
10219 42 67
10219 42 66
10220 101 93
10221 93 101
10222 112 83
10223 50 84
10224 50 84
10225 82 101
10226 82 56
10226 82 75
10226 82 70
10226 82 86
10226 82 89
10226 82 151
10226 82 109
10227 117 115
10228 45 112
10229 3 66
10229 3 67
10229 3 35
10229 3 68
10229 3 69
10229 3 8
10229 3 13
10229 3 4
10229 3 85
10229 3 17
10230 66 42
10231 66 3
10232 89 82
10233 56 89
10234 89 94
10234 89 82
10234 89 88
10234 89 2
10234 89 48
10234 89 19
10234 89 21
10234 89 95
10235 48 89
10236 3 66
10237 17 3
10238 56 117
10238 56 27
10238 56 15
10238 56 5
10239 56 23
10240 151 23
10241 57 101
10242 57 101
10243 56 17
10244 56 81
10245 101 57
10245 52 50
10246 112 45
10247 61 96
10248 151 82
10249 70 82
10250 75 82
10251 66 27
10252 52 3
10252 52 20
10253 83 58
10254 83 2
10255 44 112
10256 56 81
10257 3 52
10258 83 29
10259 4 3
10260 13 3
10261 83 32
10262 52 3
10262 52 20
10263 3 52
10264 95 89
10265 83 58
10266 83 2
10267 3 42
10267 3 52
10268 52 3
10269 95 42
10269 95 123
10269 95 43
10269 95 93
10269 95 22
10269 95 58
10269 95 98
10269 95 89
10269 95 79
10270 89 95
10271 15 96
10272 93 95
10273 58 95
10274 50 76
10275 36 117
10276 79 95
10277 58 95
10277 58 33
10277 58 29
10277 58 106
10278 29 58
10279 15 56
10280 42 112
10281 35 3
10282 20 3
10283 3 20
10284 68 3
10285 5 56
10286 50 70
10287 8 3
10288 95 58
10289 17 56
10289 17 15
10289 17 54
10290 56 17
10291 15 17
10292 18 38
10292 18 57
10292 18 3
10292 18 96
10292 18 69
10292 18 68
10292 18 44
10293 33 58
10294 70 50
10295 68 18
10296 57 18
10297 76 50
10298 3 18
10299 18 27
10300 20 52
10301 20 52
10302 45 117
10303 117 15
10304 59 67
10304 59 94
10305 66 67
10306 96 18
10307 66 3
10308 3 66
10308 3 64
10308 3 20
10309 15 117
10310 66 3
10311 69 18
10312 20 3
10313 38 1
10314 68 18
10315 59 67
10315 59 94
10316 36 38
10317 25 32
10318 42 3
10319 42 3
10320 42 95
10321 75 50
10322 42 95
10322 42 63
10322 42 22
10322 42 98
10322 42 43
10322 42 33
10322 42 7
10322 42 29
10323 3 42
10324 7 42
10325 1 38
10326 44 14
10327 50 75
10328 95 42
10329 106 58
10330 14 44
10331 38 18
10332 82 89
10332 50 40
10332 50 70
10333 76 50
10334 71 72
10334 71 15
10334 71 73
10334 71 5
10335 75 50
10336 44 18
10337 50 76
10338 67 66
10339 44 18
10340 112 44
10341 18 38
10342 18 44
10343 67 3
10344 44 112
10345 67 42
10346 86 75
10347 84 50
10348 86 75
10349 84 86
10350 84 50
10351 33 42
10352 29 42
10353 76 50
10354 86 75
10355 29 42
10356 23 34
10357 123 95
10358 84 86
10359 86 9
10360 33 83
10360 33 42
10360 33 106
10360 33 58
10360 33 46
10360 33 43
10360 33 93
10360 33 98
10361 63 42
10362 69 84
10363 58 33
10364 93 33
10365 106 33
10366 84 69
10367 38 36
10368 121 106
10369 34 23
10370 80 9
10370 80 67
10370 80 66
10370 80 14
10371 42 33
10372 83 33
10373 50 70
10374 42 29
10375 32 25
10376 32 51
10376 32 66
10376 32 24
10376 32 3
10376 32 15
10376 32 5
10376 32 83
10376 32 26
10377 43 33
10378 86 84
10379 86 82
10380 84 86
10381 86 82
10382 50 40
10382 50 48
10382 50 52
10383 86 4
10384 86 45
10385 52 50
10386 86 23
10387 86 101
10388 70 50
10389 70 50
10390 86 101
10391 48 50
10392 9 80
10393 86 69
10393 86 84
10394 38 67
10395 14 80
10396 2 89
10397 2 33
10397 2 83
10397 2 22
10397 2 59
10397 2 95
10397 2 58
10397 2 94
10398 86 69
10398 86 84
10398 86 89
10398 86 48
10398 86 56
10398 86 75
10398 86 76
10398 86 88
10398 86 85
10398 86 68
10398 86 82
10398 86 70
10398 86 40
10398 86 49
10399 2 33
10399 2 83
10399 2 59
10399 2 22
10399 2 95
10399 2 58
10399 2 94
10400 59 2
10401 58 2
10402 11 5
10403 59 2
10404 58 2
10405 25 9
10406 36 38
10407 33 2
10408 5 11
10409 75 10
10409 75 21
10410 32 27
10411 22 42
10411 22 98
10412 21 69
10413 42 22
10414 2 6
10415 22 42
10415 22 98
10416 67 80
10417 42 22
10418 6 2
10419 48 53
10420 53 48
10421 6 101
10422 84 4
10422 84 13
10422 84 70
10423 6 70
10423 6 87
10423 6 101
10423 6 22
10423 6 98
10423 6 95
10423 6 20
10423 6 106
10424 68 44
10425 101 6
10426 88 56
10427 95 6
10428 95 2
10429 95 2
10430 84 50
10431 27 18
10432 27 32
10433 27 56
10434 4 84
10434 4 13
10434 4 70
10435 84 4
10436 70 4
10437 70 6
10438 69 76
10439 106 6
10440 38 36
10441 64 80
10441 64 42
10441 64 63
10441 64 43
10441 64 22
10442 3 35
10442 3 18
10442 3 8
10443 18 81
10443 18 84
10443 18 19
10443 18 13
10444 84 18
10445 19 18
10446 18 3
10447 50 75
10448 15 64
10448 15 66
10449 63 64
10450 1 38
10451 8 3
10452 64 15
10453 84 86
10454 81 18
10455 6 106
10456 43 64
10457 80 64
10458 86 50
10459 94 2
10460 13 18
10461 115 38
10462 13 4
10463 59 56
10463 59 84
10463 59 48
10463 59 76
10463 59 2
10463 59 68
10463 59 69
10463 59 85
10463 59 86
10463 59 89
10463 59 88
10463 59 47
10463 59 94
10464 94 2
10465 94 23
10466 76 50
10467 75 50
10468 44 104
10469 56 5
10470 27 83
10471 50 82
10472 83 2
10473 83 2
10474 86 84
10474 86 76
10474 86 69
10475 50 84
10476 84 50
10477 84 50
10478 112 44
10479 45 151
10480 13 106
10480 13 4
10481 59 72
10482 5 56
10483 47 55
10484 14 32
10485 32 14
10486 83 27
10487 27 69
10488 66 42
10489 20 6
10490 55 47
10491 86 53
10492 42 66
10493 66 80
10494 3 8
10494 3 51
10494 3 35
10494 3 66
10495 88 105
10496 42 64
10497 51 3
10498 63 64
10499 85 3
10500 33 2
10501 53 86
10502 105 103
10503 103 105
10504 86 53
10505 35 3
10506 35 3
10507 69 86
10508 66 9
10508 66 67
10508 66 80
10509 66 15
10510 42 66
10511 9 66
10512 66 42
10513 9 14
10514 80 64
10515 14 9
10516 71 8
10517 66 42
10518 66 3
10519 13 15
10519 13 40
10520 67 66
10521 59 2
10522 69 76
10523 71 8
10524 13 8
10524 13 35
10525 42 66
10526 42 66
10527 86 75
10527 86 117
10528 59 2
10529 83 63
10530 46 33
10531 8 3
10532 8 13
10533 29 39
10534 38 36
10535 1 38
10536 85 18
10537 39 29
10538 82 50
10539 112 44
10540 88 89
10541 53 52
10542 44 112
10543 64 70
10543 64 67
10543 64 100
10543 64 35
10543 64 60
10544 39 22
10545 64 63
10545 64 42
10546 30 112
10547 112 30
10548 22 43
10548 22 58
10548 22 42
10548 22 33
10548 22 29
10548 22 63
10548 22 93
10548 22 98
10548 22 95
10548 22 20
10548 22 7
10548 22 45
10548 22 2
10548 22 6
10548 22 94
10549 58 22
10550 42 22
10551 2 22
10552 7 22
10553 38 36
10554 58 33
10554 58 95
10554 58 83
10554 58 29
10554 58 23
10554 58 54
10555 151 45
10556 23 58
10557 63 83
10558 23 58
10559 58 23
10560 95 58
10561 42 64
10562 98 22
10563 68 90
10564 42 60
10565 42 20
10566 42 35
10567 93 22
10568 83 24
10568 83 30
10569 83 58
10570 112 83
10570 112 30
10570 112 9
10571 9 112
10572 83 112
10573 24 83
10574 93 101
10575 66 42
10576 63 64
10577 63 22
10578 117 56
10578 117 15
10579 22 39
10580 56 117
10581 47 68
10582 38 37
10582 38 36
10583 30 83
10584 98 33
10585 32 24
10586 32 9
10587 98 33
10587 98 93
10587 98 58
10587 98 42
10587 98 95
10587 98 20
10587 98 34
10587 98 82
10587 98 89
10588 29 22
10589 93 98
10590 38 68
10591 39 22
10592 29 58
10593 29 42
10594 29 22
10595 22 42
10595 22 95
10595 22 2
10596 95 22
10597 95 98
10598 95 22
10599 83 33
10599 83 58
10599 83 5
10599 83 32
10599 83 29
10599 83 23
10599 83 112
10599 83 54
10600 68 38
10601 89 98
10602 38 68
10603 47 48
10604 47 18
10605 82 98
10606 84 86
10607 84 50
10608 86 4
10609 86 23
10610 1 13
10610 1 5
10610 1 6
10610 1 7
10610 1 2
10610 1 3
10610 1 8
10610 1 9
10610 1 10
10610 1 11
10610 1 12
10610 1 65
10610 1 14
10610 1 15
10610 1 4
10610 1 16
10610 1 17
10611 6 22
10612 6 124
10612 6 95
10612 6 20
10612 6 40
10612 6 70
10612 6 87
10612 6 93
10612 6 50
10612 6 31
10612 6 101
10613 20 6
10614 20 22
10614 20 13
10614 20 98
10614 20 95
10614 20 42
10614 20 35
10614 20 4
10614 20 29
10614 20 94
10615 20 98
10616 20 22
10617 18 85
10618 18 47
10619 124 6
10620 31 6
10621 96 15
10621 96 61
10621 96 12
10622 33 22
10623 33 58
10624 33 98
10625 13 20
10626 33 83
10627 33 98
10627 33 22
10628 33 2
10629 42 22
10630 35 20
10631 42 98
10632 29 20
10633 29 83
10634 35 13
10635 70 6
10636 95 20
10637 23 83
10638 42 29
10639 95 6
10640 42 20
10641 19 101
10642 58 98
10643 58 83
10644 19 89
10645 93 6
10646 34 98
10647 5 83
10648 57 86
10649 5 83
10649 5 33
10649 5 56
10649 5 11
10649 5 71
10649 5 73
10649 5 54
10649 5 74
10650 74 5
10651 101 93
10652 101 93
10653 98 22
10654 93 101
10655 61 96
10656 73 5
10657 94 84
10657 94 69
10658 94 20
10659 112 83
10660 38 44
10661 15 96
10661 15 13
10662 15 117
10663 29 23
10664 23 29
10665 23 29
10666 29 23
10667 22 42
10668 101 6
10669 3 66
10669 3 67
10669 3 8
10669 3 35
10669 3 13
10669 3 4
10669 3 68
10669 3 85
10669 3 69
10669 3 17
10670 13 3
10671 35 3
10672 66 3
10673 45 22
10674 38 64
10675 56 5
10676 59 72
10677 17 3
10678 45 60
10679 9 25
10680 112 9
10681 33 5
10682 12 96
10683 12 96
10684 32 83
10685 30 112
10686 2 22
10687 2 33
10688 98 22
10689 98 42
10690 98 95
10691 98 20
10692 62 3
10693 98 33
10694 17 15
10694 17 56
10694 17 54
10695 3 62
10696 15 17
10697 98 6
10698 94 65
10698 94 14
10698 94 9
10699 67 3
10700 65 94
10701 56 17
10702 14 94
10703 56 88
10704 71 5
10705 18 56
10705 18 13
10705 18 81
10706 68 3
10707 9 94
10708 8 3
10709 65 94
10710 13 18
10711 27 66
10711 27 3
10711 27 13
10711 27 15
10711 27 26
10711 27 39
10711 27 62
10712 13 27
10713 3 27
10714 24 113
10715 39 27
10716 113 24
10717 3 13
10717 3 18
10717 3 8
10717 3 35
10717 3 51
10717 3 52
10717 3 50
10717 3 53
10717 3 4
10718 35 3
10719 13 3
10720 8 3
10721 88 56
10722 88 56
10723 58 83
10724 51 3
10725 68 48
10726 94 65
10727 42 39
10728 56 18
10729 42 39
10730 81 27
10731 84 94
10732 95 44
10733 103 105
10734 90 69
10735 86 57
10736 66 77
10737 56 5
10737 56 117
10737 56 27
10737 56 15
10738 26 25
10739 44 80
10740 44 9
10741 44 95
10742 9 44
10743 56 81
10744 11 5
10745 56 81
10746 81 56
10747 81 56
10748 59 68
10748 59 85
10748 59 86
10748 59 84
10748 59 48
10748 59 76
10748 59 47
10748 59 69
10748 59 56
10748 59 89
10748 59 88
10748 59 94
10748 59 2
10749 9 44
10750 74 5
10750 74 117
10751 71 15
10752 26 27
10753 14 13
10754 71 15
10755 5 56
10756 25 30
10757 5 74
10758 30 25
10759 44 9
10760 15 27
10761 15 56
10762 86 57
10763 69 68
10764 27 56
10765 27 81
10766 71 72
10767 83 5
10768 83 58
10769 76 69
10770 86 69
10770 86 76
10770 86 84
10770 86 117
10770 86 75
10771 77 66
10772 117 58
10773 58 117
10774 105 103
10775 13 14
10776 13 14
10777 14 13
10778 14 13
10779 13 14
10780 76 19
10781 50 84
10782 84 50
10783 39 42
10784 6 106
10785 18 3
10786 90 77
10787 50 3
10788 72 69
10789 3 50
10790 76 69
10791 27 15
10791 27 69
10791 27 90
10791 27 26
10791 27 64
10791 27 67
10791 27 3
10791 27 39
10791 27 72
10791 27 56
10791 27 68
10791 27 62
10791 27 80
10791 27 38
10791 27 47
10791 27 66
10792 3 27
10793 77 90
10794 15 27
10795 83 26
10796 3 50
10796 3 13
10796 3 20
10796 3 53
10796 3 8
10796 3 35
10796 3 51
10796 3 41
10796 3 18
10796 3 52
10796 3 4
10797 13 3
10798 90 68
10798 90 69
10799 56 27
10800 3 27
10800 3 62
10800 3 128
10800 3 51
10800 3 50
10800 3 113
10800 3 26
10800 3 35
10800 3 66
10800 3 20
10801 15 54
10802 113 3
10803 51 3
10804 7 44
10805 90 27
10806 20 3
10807 50 84
10808 84 50
10809 16 13
10810 38 27
10811 18 3
10812 68 90
10813 42 63
10813 42 29
10813 42 151
10813 42 22
10813 42 98
10813 42 43
10813 42 33
10814 72 71
10814 72 74
10814 72 73
10815 69 76
10816 21 86
10817 86 21
10818 98 42
10819 29 42
10820 77 90
10821 45 24
10822 24 45
10823 98 58
10823 98 42
10823 98 82
10823 98 89
10823 98 94
10823 98 93
10823 98 95
10823 98 20
10824 47 27
10825 47 27
10826 27 38
10827 27 47
10828 27 3
10829 84 50
10830 76 69
10831 95 98
10832 24 45
10833 26 3
10834 45 24
10835 50 84
10836 26 24
10837 26 25
10838 84 50
10839 45 112
10840 85 3
10841 13 16
10842 8 3
10843 13 106
10843 13 4
10844 112 45
10845 77 66
10846 76 53
10847 1 38
10848 75 50
10849 38 27
10850 71 72
10850 71 15
10850 71 73
10850 71 5
10851 93 98
10852 93 101
10853 33 42
10854 90 68
10854 90 69
10855 101 93
10856 68 27
10857 60 45
10858 112 45
10859 82 98
10860 50 70
10861 20 98
10862 70 50
10863 94 98
10864 42 98
10865 94 98
10865 94 29
10865 94 56
10865 94 20
10865 94 58
10865 94 18
10865 94 100
10865 94 104
10865 94 151
10865 94 133
10865 94 79
10865 94 2
10866 89 98
10867 75 50
10868 2 94
10869 75 50
10870 39 27
10871 29 94
10872 79 94
10873 76 50
10874 18 38
10874 18 3
10875 80 44
10876 48 55
10877 15 71
10877 15 72
10877 15 12
10878 38 44
10879 12 15
10880 48 19
10881 19 48
10882 50 76
10883 76 50
10884 20 3
10885 18 99
10886 20 94
10887 43 10
10888 3 18
10889 18 94
10890 63 42
10891 14 13
10892 45 112
10893 45 80
10894 68 90
10895 56 69
10896 13 14
10897 13 14
10898 68 47
10899 14 13
10900 14 13
10901 13 14
10902 13 14
10903 68 69
10904 14 13
10905 44 42
10905 44 22
10906 26 83
10907 99 18
10908 47 18
10908 47 13
10908 47 27
10908 47 81
10909 26 27
10910 68 44
10911 27 47
10912 86 81
10912 86 50
10912 86 69
10913 99 18
10914 59 67
10915 86 50
10915 86 69
10915 86 81
10916 86 81
10916 86 69
10916 86 50
10917 59 67
10918 88 15
10919 59 67
10920 59 67
10921 59 67
10922 50 86
10922 50 69
10922 50 81
10923 83 30
10924 30 83
10925 48 81
10925 48 27
10926 86 50
10927 56 94
10928 85 68
10929 59 67
10930 42 44
10931 27 48
10932 42 22
10933 85 68
10934 84 50
10935 50 76
10936 98 94
10937 104 94
10938 50 93
10938 50 101
10938 50 27
10939 104 59
10939 104 57
10939 104 70
10939 104 14
10939 104 73
10939 104 33
10940 30 7
10941 59 104
10942 93 50
10943 7 30
10944 50 86
10945 86 50
10946 69 86
10946 69 68
10946 69 47
10946 69 72
10946 69 74
10946 69 73
10946 69 15
10946 69 84
10946 69 76
10946 69 64
10947 69 56
10948 50 86
10949 67 27
10950 80 45
10951 47 69
10952 90 69
10953 80 45
10954 68 85
10955 68 85
10956 90 77
10957 77 90
10958 57 104
10959 13 47
10960 13 40
10961 101 50
10962 4 20
10963 4 3
10964 4 3
10965 4 3
10966 96 15
10966 96 61
10966 96 12
10967 33 104
10968 100 94
10969 13 40
10970 13 14
10971 27 50
10972 14 13
10973 55 48
10974 61 96
10975 14 13
10976 14 104
10977 13 14
10978 73 104
10979 35 3
10980 35 3
10981 8 13
10982 44 68
10983 13 8
10984 70 104
10985 70 75
10985 70 56
10985 70 89
10985 70 82
10986 14 90
10987 75 70
10988 82 70
10989 64 38
10990 64 27
10991 94 69
10992 94 9
10992 94 65
10992 94 14
10993 60 45
10994 14 94
10995 45 60
10996 42 39
10996 42 64
10997 45 80
10998 13 77
10998 13 8
10998 13 35
10999 59 69
11000 38 27
11001 75 50
11002 12 96
11003 15 96
11004 112 23
11005 56 88
11006 56 70
11007 26 23
11008 15 88
11009 88 56
11010 88 15
11011 3 66
11011 3 67
11011 3 8
11011 3 35
11011 3 13
11011 3 4
11011 3 68
11011 3 85
11011 3 69
11011 3 17
11012 35 3
11013 151 42
11014 13 3
11015 151 94
11016 17 3
11017 47 50
11018 103 83
11019 8 3
11020 69 84
11021 94 65
11021 94 9
11022 65 94
11023 32 80
11024 32 26
11025 32 66
11026 17 56
11026 17 15
11026 17 54
11027 56 17
11028 56 88
11029 89 70
11030 26 32
11031 83 103
11032 88 56
11033 50 51
11034 76 13
11035 76 50
11036 4 3
11037 68 44
11038 51 50
11039 68 3
11040 7 44
11041 45 24
11042 13 76
11043 76 13
11044 24 45
11045 45 24
11046 24 45
11047 26 25
11048 26 30
11049 24 26
11050 26 24
11051 14 59
11052 68 44
11053 42 94
11054 47 55
11055 25 30
11056 15 17
11057 90 14
11058 73 15
11058 73 72
11058 73 5
11059 86 50
11060 5 73
11061 53 3
11062 53 3
11063 15 73
11064 76 19
11064 76 93
11064 76 101
11065 55 47
11066 14 13
11067 13 14
11068 13 14
11069 14 13
11070 14 13
11071 29 94
11072 112 30
11073 14 13
11074 76 50
11075 9 94
11076 9 94
11076 43 79
11077 56 15
11077 56 61
11077 56 96
11078 9 112
11079 61 56
11080 79 43
11081 30 25
11082 30 112
11083 88 15
11084 13 14
11085 13 14
11086 13 14
11087 96 56
11088 47 13
11088 47 93
11088 47 101
11088 47 27
11089 53 86
11090 93 47
11091 13 47
11092 13 41
11092 13 40
11093 53 48
11094 14 13
11095 22 29
11095 22 42
11095 22 63
11095 22 2
11095 22 94
11096 14 13
11097 2 22
11098 13 14
11099 101 47
11100 50 76
11101 76 50
11102 76 50
11103 94 42
11104 94 29
11105 94 22
11106 94 20
11106 94 58
11106 94 56
11106 94 95
11106 94 123
11106 94 112
11107 29 22
11108 50 47
11109 13 15
11109 13 40
11110 47 50
11111 42 22
11112 50 76
11113 57 88
11114 128 45
11115 58 94
11116 76 50
11117 88 57
11118 128 3
11119 26 30
11120 26 25
11121 23 58
11121 23 94
11121 23 103
11121 23 45
11121 23 29
11121 23 83
11121 23 10
11122 45 23
11123 58 83
11123 58 73
11123 58 106
11123 58 33
11124 58 23
11125 103 23
11126 88 57
11127 58 94
11128 128 3
11129 20 94
11130 59 14
11131 11 5
11132 76 13
11133 13 70
11133 13 82
11133 13 40
11134 50 75
11135 128 37
11136 91 18
11136 91 18
11137 70 13
11138 123 94
11139 43 7
11140 7 43
11141 106 58
11142 63 22
11143 75 50
11144 76 18
11145 65 94
11146 4 69
11146 4 86
11146 4 35
11146 4 13
11147 10 23
11148 29 23
11149 90 69
11150 73 58
11151 65 9
11152 86 4
11153 45 24
11154 27 47
11155 4 106
11156 59 2
11157 6 106
11158 68 48
11159 5 11
11160 45 60
11160 50 75
11161 35 4
11162 58 29
11162 58 23
11162 58 83
11162 58 33
11162 58 94
11162 58 2
11162 58 54
11162 58 106
11162 58 95
11163 29 58
11164 58 98
11165 2 58
11166 23 58
11167 29 42
11168 33 58
11169 69 84
11170 83 23
11171 106 58
11172 14 59
11173 83 5
11173 83 33
11173 83 54
11173 83 32
11174 32 83
11175 83 58
11176 83 58
11177 56 94
11178 83 5
11178 83 32
11179 5 83
11180 56 69
11181 32 83
11182 90 14
11183 63 64
11184 13 4
11185 50 75
11186 47 68
11187 14 13
11188 75 50
11189 75 50
11190 5 11
11190 5 71
11190 5 73
11190 5 74
11191 5 83
11192 82 13
11193 7 14
11194 5 11
11194 5 71
11194 5 73
11195 56 29
11196 13 14
11197 29 56
11198 95 94
11199 95 58
11200 13 14
11201 90 56
11202 29 23
11203 23 29
11204 7 43
11205 24 45
11206 23 45
11207 14 13
11208 7 103
11209 95 123
11209 95 43
11209 95 93
11209 95 22
11209 95 98
11209 95 42
11209 95 104
11209 95 79
11209 95 65
11210 74 5
11211 93 95
11212 45 23
11213 76 81
11213 76 27
11214 123 95
11215 65 95
11216 65 95
11217 21 86
11218 121 106
11219 95 65
11220 79 95
11221 64 42
11222 86 21
11223 65 79
11223 65 95
11224 22 29
11225 85 3
11226 88 1
11227 65 95
11227 65 79
11228 95 65
11229 95 65
11230 95 58
11230 95 22
11230 95 98
11231 95 22
11231 95 98
11231 95 58
11232 58 95
11233 42 29
11234 13 40
11234 13 61
11235 29 22
11236 93 101
11237 42 64
11238 101 93
11239 80 67
11240 42 95
11241 61 13
11242 95 93
11243 95 93
11244 93 95
11245 101 6
11245 101 57
11245 101 82
11245 101 19
11246 33 83
11247 57 101
11248 56 90
11249 66 45
11249 66 26
11250 76 19
11250 66 3
11251 45 66
11252 66 32
11253 56 88
11254 33 58
11255 58 95
11256 6 101
11257 88 69
11258 69 88
11259 73 5
11260 26 66
11261 79 65
11262 104 95
11263 43 42
11264 90 77
11265 45 24
11265 45 26
11266 88 56
11267 26 45
11268 73 5
11269 88 56
11270 9 65
11271 24 45
11272 1 38
11273 86 79
11274 51 3
11275 67 80
11276 98 95
11277 82 101
11278 67 3
11279 44 7
11280 7 44
11281 82 40
11281 82 75
11281 82 70
11282 14 77
11283 56 69
11284 42 43
11285 44 86
11285 44 84
11285 44 88
11285 44 76
11285 44 69
11286 86 50
11287 84 44
11288 86 44
11289 88 44
11290 79 65
11291 76 44
11292 88 89
11293 42 44
11294 76 44
11295 86 50
11296 50 86
11297 70 82
11298 86 50
11299 69 44
11300 44 76
11301 69 44
11302 76 44
11303 75 82
11304 76 81
11304 76 53
11305 83 30
11306 86 4
11307 50 86
11308 86 57
11309 86 50
11310 84 89
11311 93 95
11312 45 38
11312 45 27
11312 45 59
11312 45 18
11312 45 39
11312 45 69
11312 45 9
11312 45 8
11312 45 24
11312 45 64
11312 45 15
11312 45 26
11312 45 3
11312 45 5
11312 45 51
11312 45 68
11312 45 117
11312 45 80
11312 45 72
11313 59 14
11314 5 45
11315 51 45
11316 24 45
11317 94 58
11318 59 45
11319 9 45
11320 3 45
11321 8 45
11322 30 83
11323 69 45
11324 68 45
11325 45 1
11325 45 52
11325 45 56
11325 45 50
11325 45 84
11325 45 88
11325 45 62
11325 45 76
11325 45 48
11325 45 86
11325 45 90
11325 45 35
11325 45 107
11325 45 115
11325 45 30
11325 45 25
11325 45 85
11325 45 61
11325 45 53
11325 45 32
11325 45 83
11325 45 36
11325 45 37
11325 45 103
11325 45 128
